 Start File for LAMMPS

 500 atoms

 1 atom types
 
   0 40 xlo xhi
   0 40 ylo yhi
   0 40 zlo zhi
  
 Masses

 1  39.948
 
 Atoms

170	1	32.00	28.00	12.00
171	1	0.00	36.00	12.00
172	1	8.00	36.00	12.00
173	1	16.00	36.00	12.00
174	1	24.00	36.00	12.00
175	1	32.00	36.00	12.00
176	1	0.00	4.00	20.00
177	1	8.00	4.00	20.00
178	1	16.00	4.00	20.00
179	1	24.00	4.00	20.00
180	1	32.00	4.00	20.00
181	1	0.00	12.00	20.00
182	1	8.00	12.00	20.00
183	1	16.00	12.00	20.00
184	1	24.00	12.00	20.00
185	1	32.00	12.00	20.00
186	1	0.00	20.00	20.00
187	1	8.00	20.00	20.00
188	1	16.00	20.00	20.00
189	1	24.00	20.00	20.00
190	1	32.00	20.00	20.00
191	1	0.00	28.00	20.00
192	1	8.00	28.00	20.00
193	1	16.00	28.00	20.00
194	1	24.00	28.00	20.00
195	1	32.00	28.00	20.00
196	1	0.00	36.00	20.00
197	1	8.00	36.00	20.00
198	1	16.00	36.00	20.00
199	1	24.00	36.00	20.00
200	1	32.00	36.00	20.00
201	1	0.00	4.00	28.00
202	1	8.00	4.00	28.00
203	1	16.00	4.00	28.00
204	1	24.00	4.00	28.00
205	1	32.00	4.00	28.00
206	1	0.00	12.00	28.00
207	1	8.00	12.00	28.00
208	1	16.00	12.00	28.00
209	1	24.00	12.00	28.00
210	1	32.00	12.00	28.00
211	1	0.00	20.00	28.00
212	1	8.00	20.00	28.00
213	1	16.00	20.00	28.00
214	1	24.00	20.00	28.00
215	1	32.00	20.00	28.00
216	1	0.00	28.00	28.00
217	1	8.00	28.00	28.00
218	1	16.00	28.00	28.00
219	1	24.00	28.00	28.00
220	1	32.00	28.00	28.00
221	1	0.00	36.00	28.00
222	1	8.00	36.00	28.00
223	1	16.00	36.00	28.00
224	1	24.00	36.00	28.00
225	1	32.00	36.00	28.00
226	1	0.00	4.00	36.00
227	1	8.00	4.00	36.00
228	1	16.00	4.00	36.00
229	1	24.00	4.00	36.00
230	1	32.00	4.00	36.00
231	1	0.00	12.00	36.00
232	1	8.00	12.00	36.00
233	1	16.00	12.00	36.00
234	1	24.00	12.00	36.00
235	1	32.00	12.00	36.00
236	1	0.00	20.00	36.00
237	1	8.00	20.00	36.00
238	1	16.00	20.00	36.00
239	1	24.00	20.00	36.00
240	1	32.00	20.00	36.00
241	1	0.00	28.00	36.00
242	1	8.00	28.00	36.00
243	1	16.00	28.00	36.00
244	1	24.00	28.00	36.00
245	1	32.00	28.00	36.00
246	1	0.00	36.00	36.00
247	1	8.00	36.00	36.00
248	1	16.00	36.00	36.00
249	1	24.00	36.00	36.00
250	1	32.00	36.00	36.00
251	1	4.00	0.00	4.00
252	1	12.00	0.00	4.00
253	1	20.00	0.00	4.00
254	1	28.00	0.00	4.00
255	1	36.00	0.00	4.00
256	1	4.00	8.00	4.00
257	1	12.00	8.00	4.00
258	1	20.00	8.00	4.00
259	1	28.00	8.00	4.00
260	1	36.00	8.00	4.00
261	1	4.00	16.00	4.00
262	1	12.00	16.00	4.00
263	1	20.00	16.00	4.00
264	1	28.00	16.00	4.00
265	1	36.00	16.00	4.00
266	1	4.00	24.00	4.00
267	1	12.00	24.00	4.00
268	1	20.00	24.00	4.00
269	1	28.00	24.00	4.00
270	1	36.00	24.00	4.00
271	1	4.00	32.00	4.00
272	1	12.00	32.00	4.00
273	1	20.00	32.00	4.00
274	1	28.00	32.00	4.00
275	1	36.00	32.00	4.00
276	1	4.00	0.00	12.00
277	1	12.00	0.00	12.00
278	1	20.00	0.00	12.00
279	1	28.00	0.00	12.00
280	1	36.00	0.00	12.00
281	1	4.00	8.00	12.00
282	1	12.00	8.00	12.00
283	1	20.00	8.00	12.00
284	1	28.00	8.00	12.00
285	1	36.00	8.00	12.00
286	1	4.00	16.00	12.00
287	1	12.00	16.00	12.00
288	1	20.00	16.00	12.00
289	1	28.00	16.00	12.00
290	1	36.00	16.00	12.00
291	1	4.00	24.00	12.00
292	1	12.00	24.00	12.00
293	1	20.00	24.00	12.00
294	1	28.00	24.00	12.00
295	1	36.00	24.00	12.00
296	1	4.00	32.00	12.00
297	1	12.00	32.00	12.00
298	1	20.00	32.00	12.00
299	1	28.00	32.00	12.00
300	1	36.00	32.00	12.00
301	1	4.00	0.00	20.00
302	1	12.00	0.00	20.00
303	1	20.00	0.00	20.00
304	1	28.00	0.00	20.00
305	1	36.00	0.00	20.00
306	1	4.00	8.00	20.00
307	1	12.00	8.00	20.00
308	1	20.00	8.00	20.00
309	1	28.00	8.00	20.00
310	1	36.00	8.00	20.00
311	1	4.00	16.00	20.00
312	1	12.00	16.00	20.00
313	1	20.00	16.00	20.00
314	1	28.00	16.00	20.00
315	1	36.00	16.00	20.00
316	1	4.00	24.00	20.00
317	1	12.00	24.00	20.00
318	1	20.00	24.00	20.00
319	1	28.00	24.00	20.00
320	1	36.00	24.00	20.00
321	1	4.00	32.00	20.00
322	1	12.00	32.00	20.00
323	1	20.00	32.00	20.00
324	1	28.00	32.00	20.00
325	1	36.00	32.00	20.00
326	1	4.00	0.00	28.00
327	1	12.00	0.00	28.00
328	1	20.00	0.00	28.00
329	1	28.00	0.00	28.00
330	1	36.00	0.00	28.00
331	1	4.00	8.00	28.00
332	1	12.00	8.00	28.00
333	1	20.00	8.00	28.00
334	1	28.00	8.00	28.00
335	1	36.00	8.00	28.00
336	1	4.00	16.00	28.00
337	1	12.00	16.00	28.00
338	1	20.00	16.00	28.00
339	1	28.00	16.00	28.00
340	1	36.00	16.00	28.00
341	1	4.00	24.00	28.00
342	1	12.00	24.00	28.00
343	1	20.00	24.00	28.00
344	1	28.00	24.00	28.00
345	1	36.00	24.00	28.00
346	1	4.00	32.00	28.00
347	1	12.00	32.00	28.00
348	1	20.00	32.00	28.00
349	1	28.00	32.00	28.00
350	1	36.00	32.00	28.00
351	1	4.00	0.00	36.00
352	1	12.00	0.00	36.00
353	1	20.00	0.00	36.00
354	1	28.00	0.00	36.00
355	1	36.00	0.00	36.00
356	1	4.00	8.00	36.00
357	1	12.00	8.00	36.00
358	1	20.00	8.00	36.00
359	1	28.00	8.00	36.00
360	1	36.00	8.00	36.00
361	1	4.00	16.00	36.00
362	1	12.00	16.00	36.00
363	1	20.00	16.00	36.00
364	1	28.00	16.00	36.00
365	1	36.00	16.00	36.00
366	1	4.00	24.00	36.00
367	1	12.00	24.00	36.00
368	1	20.00	24.00	36.00
369	1	28.00	24.00	36.00
370	1	36.00	24.00	36.00
371	1	4.00	32.00	36.00
372	1	12.00	32.00	36.00
373	1	20.00	32.00	36.00
374	1	28.00	32.00	36.00
375	1	36.00	32.00	36.00
376	1	4.00	4.00	0.00
377	1	12.00	4.00	0.00
378	1	20.00	4.00	0.00
379	1	28.00	4.00	0.00
380	1	36.00	4.00	0.00
381	1	4.00	12.00	0.00
382	1	12.00	12.00	0.00
383	1	20.00	12.00	0.00
384	1	28.00	12.00	0.00
385	1	36.00	12.00	0.00
386	1	4.00	20.00	0.00
387	1	12.00	20.00	0.00
388	1	20.00	20.00	0.00
389	1	28.00	20.00	0.00
390	1	36.00	20.00	0.00
