LAMMPS (22 Jul 2025 - Update 3)
Reading data file ...
  orthogonal box = (0 0 0) to (40 40 40)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  500 atoms
  read_data CPU = 0.001 seconds
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7.9059763
  ghost atom cutoff = 7.9059763
  binsize = 3.9529882, bins = 11 11 11
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cubic, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.0001
Per MPI rank memory allocation (min/avg/max) = 3.08 | 3.08 | 3.08 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     55000   475.04238     -5.614773       0              25.025846      669.67318    
     55200   474.63056     -5.5882105      0              25.025846      677.53686    
     55400   473.95278     -5.5444931      0              25.025846      687.09586    
     55600   471.09978     -5.3604729      0              25.025846      710.07198    
     55800   467.97528     -5.1589391      0              25.025847      733.65096    
     56000   469.60876     -5.2643002      0              25.025846      727.20923    
     56200   472.95613     -5.4802087      0              25.025846      708.60365    
     56400   475.76213     -5.6611979      0              25.025846      692.59302    
     56600   475.61543     -5.6517356      0              25.025846      694.47164    
     56800   474.95586     -5.6091929      0              25.025846      701.05842    
     57000   471.91019     -5.4127445      0              25.025846      722.79403    
     57200   467.00771     -5.0965304      0              25.025846      754.201      
     57400   465.83839     -5.021108       0              25.025847      761.41873    
     57600   469.25542     -5.2415101      0              25.025846      739.45675    
     57800   471.67644     -5.3976675      0              25.025846      722.89559    
     58000   472.01692     -5.4196287      0              25.025846      718.94926    
     58200   471.19015     -5.3663009      0              25.025846      721.54817    
     58400   471.86641     -5.4099204      0              25.025846      714.37465    
     58600   473.93955     -5.5436402      0              25.025846      698.53822    
     58800   474.1762      -5.5589043      0              25.025846      694.15299    
     59000   472.77797     -5.4687173      0              25.025846      700.46679    
     59200   470.39872     -5.315253       0              25.025846      713.27146    
     59400   470.1922      -5.3019322      0              25.025846      712.67999    
     59600   472.94262     -5.479337       0              25.025846      694.4224     
     59800   473.99471     -5.5471979      0              25.025846      687.26397    
     60000   470.78322     -5.3400541      0              25.025846      707.19148    
     60200   464.62648     -4.9429388      0              25.025846      744.67861    
     60400   462.25186     -4.789774       0              25.025847      757.77023    
     60600   466.47067     -5.0618915      0              25.025846      729.41178    
     60800   470.04693     -5.2925627      0              25.025846      703.29018    
     61000   473.68575     -5.5272696      0              25.025846      677.45725    
     61200   475.50321     -5.6444976      0              25.025846      663.917      
     61400   473.14168     -5.4921766      0              25.025846      677.02152    
     61600   469.73058     -5.2721573      0              25.025847      696.98148    
     61800   470.42534     -5.3169703      0              25.025847      691.91908    
     62000   474.23968     -5.5629985      0              25.025846      667.9966     
     62200   475.66998     -5.6552545      0              25.025846      658.92088    
     62400   473.03254     -5.485137       0              25.025846      675.60883    
     62600   467.88387     -5.1530438      0              25.025846      708.47028    
     62800   462.90672     -4.832013       0              25.025846      739.63009    
     63000   461.31651     -4.7294431      0              25.025846      748.06136    
     63200   463.62729     -4.8784905      0              25.025846      730.61117    
     63400   466.62007     -5.0715276      0              25.025846      707.25767    
     63600   470.55984     -5.3256454      0              25.025846      677.79665    
     63800   474.61953     -5.5874993      0              25.025846      648.36376    
     64000   476.50323     -5.708999       0              25.025846      634.01801    
     64200   476.34118     -5.6985467      0              25.025846      634.65456    
     64400   474.64844     -5.5893639      0              25.025846      646.10069    
     64600   471.25741     -5.3706396      0              25.025846      669.00057    
     64800   469.76753     -5.2745409      0              25.025846      681.60007    
     65000   468.79368     -5.2117271      0              25.025846      691.05806    
     65200   467.88998     -5.1534377      0              25.025846      699.31771    
     65400   467.11514     -5.1034597      0              25.025846      706.00329    
     65600   467.90628     -5.1544892      0              25.025846      702.66145    
     65800   468.89953     -5.2185544      0              25.025846      698.53021    
     66000   468.12172     -5.1683849      0              25.025846      704.7969     
     66200   466.591       -5.0696527      0              25.025846      715.10171    
     66400   464.63942     -4.9437737      0              25.025846      727.49298    
     66600   464.84144     -4.9568041      0              25.025846      725.56155    
     66800   467.76627     -5.1454583      0              25.025846      705.85135    
     67000   471.5098      -5.3869191      0              25.025846      679.94186    
     67200   474.46174     -5.5773218      0              25.025846      659.45442    
     67400   474.93709     -5.6079822      0              25.025846      655.3118     
     67600   472.37282     -5.4425845      0              25.025846      670.80708    
     67800   468.35259     -5.1832758      0              25.025847      694.97334    
     68000   468.55872     -5.1965721      0              25.025846      694.20236    
     68200   469.1801      -5.236652       0              25.025846      690.57521    
     68400   466.95775     -5.0933077      0              25.025846      703.08528    
     68600   466.49961     -5.0637575      0              25.025847      704.68957    
     68800   469.18622     -5.2370462      0              25.025846      686.95998    
     69000   471.64748     -5.3957993      0              25.025846      670.35907    
     69200   474.00028     -5.5475568      0              25.025846      655.08035    
     69400   476.4432      -5.7051271      0              25.025846      640.88432    
     69600   478.20942     -5.8190502      0              25.025846      632.73828    
     69800   477.65876     -5.783532       0              25.025846      641.01147    
     70000   474.21538     -5.5614312      0              25.025846      668.43808    
     70200   469.85401     -5.2801189      0              25.025846      702.20242    
     70400   466.79894     -5.0830645      0              25.025846      728.20935    
     70600   465.58929     -5.0050417      0              25.025846      742.81633    
     70800   463.46242     -4.867857       0              25.025846      762.29718    
     71000   460.08947     -4.6502985      0              25.025846      787.52632    
     71200   459.55999     -4.6161463      0              25.025847      792.66887    
     71400   463.77756     -4.8881832      0              25.025846      766.81781    
     71600   468.81177     -5.2128943      0              25.025846      735.30065    
     71800   471.35919     -5.3772046      0              25.025846      719.07808    
     72000   472.15173     -5.428324       0              25.025846      714.22667    
     72200   472.72519     -5.4653128      0              25.025846      711.65047    
     72400   471.76188     -5.4031788      0              25.025846      718.81269    
     72600   469.338       -5.2468363      0              25.025846      735.02527    
     72800   467.68313     -5.140096       0              25.025846      745.89251    
     73000   466.95563     -5.0931714      0              25.025846      749.44853    
     73200   470.38448     -5.3143354      0              25.025846      727.16161    
     73400   474.12708     -5.5557364      0              25.025846      702.93084    
     73600   473.30367     -5.5026253      0              25.025846      706.25239    
     73800   471.3321      -5.3754572      0              25.025846      717.15727    
     74000   470.7161      -5.3357242      0              25.025846      718.5894     
     74200   471.97279     -5.4167819      0              25.025846      706.69115    
     74400   474.5681      -5.584182       0              25.025846      685.33666    
     74600   475.91458     -5.6710307      0              25.025846      671.54232    
     74800   477.12185     -5.7489007      0              25.025846      660.89238    
     75000   476.05691     -5.6802118      0              25.025846      666.379      
     75200   472.17631     -5.4299098      0              25.025846      690.97212    
     75400   466.56415     -5.0679204      0              25.025846      725.37025    
     75600   463.84468     -4.8925121      0              25.025847      740.57017    
     75800   466.75136     -5.079996       0              25.025846      720.23802    
     76000   469.67406     -5.268512       0              25.025846      698.25915    
     76200   472.06456     -5.4227013      0              25.025846      679.24205    
     76400   473.66722     -5.5260745      0              25.025846      666.24459    
     76600   473.34248     -5.5051284      0              25.025846      666.05361    
     76800   471.85714     -5.4093224      0              25.025846      674.78355    
     77000   470.33592     -5.3112023      0              25.025847      685.16151    
     77200   471.87944     -5.4107606      0              25.025846      678.1223     
     77400   474.98504     -5.6110753      0              25.025846      662.84527    
     77600   473.87606     -5.5395448      0              25.025846      674.28408    
     77800   469.65759     -5.2674496      0              25.025847      705.568      
     78000   468.46346     -5.1904272      0              25.025846      719.64393    
     78200   468.78221     -5.2109879      0              25.025846      724.6121     
     78400   466.88675     -5.0887284      0              25.025846      741.6798     
     78600   465.37055     -4.9909326      0              25.025846      756.85102    
     78800   462.8004      -4.8251556      0              25.025846      777.28761    
     79000   460.67212     -4.6878799      0              25.025846      792.66043    
     79200   460.83157     -4.6981642      0              25.025846      791.19978    
     79400   463.88089     -4.8948483      0              25.025846      769.76502    
     79600   468.14306     -5.1697621      0              25.025846      739.82208    
     79800   469.69335     -5.2697567      0              25.025846      726.0304     
     80000   467.67314     -5.1394513      0              25.025846      733.39965    
     80200   465.60108     -5.0058019      0              25.025846      741.43419    
     80400   464.50781     -4.935285       0              25.025846      743.70545    
     80600   463.79792     -4.8894965      0              25.025846      743.35402    
     80800   464.14615     -4.9119574      0              25.025846      735.18588    
     81000   466.03987     -5.0341035      0              25.025846      716.30159    
     81200   470.55341     -5.3252307      0              25.025846      681.19604    
     81400   474.98907     -5.6113352      0              25.025846      647.47292    
     81600   476.31578     -5.6969088      0              25.025846      635.30356    
     81800   474.84229     -5.6018676      0              25.025846      643.04094    
     82000   471.15184     -5.3638303      0              25.025846      665.92933    
     82200   466.89407     -5.0892001      0              25.025846      692.06583    
     82400   465.17128     -4.9780793      0              25.025846      701.06387    
     82600   467.12405     -5.1040341      0              25.025846      685.89045    
     82800   471.78752     -5.4048323      0              25.025846      654.2008     
     83000   474.63657     -5.5885985      0              25.025846      634.71862    
     83200   473.22781     -5.497732       0              25.025846      643.51522    
     83400   470.38505     -5.3143713      0              25.025846      663.43675    
     83600   469.98476     -5.2885525      0              25.025846      669.87249    
     83800   471.00899     -5.3546163      0              25.025846      667.30997    
     84000   469.78956     -5.2759626      0              25.025846      677.86625    
     84200   465.73831     -5.0146532      0              25.025846      705.09116    
     84400   464.15952     -4.9128194      0              25.025847      715.88668    
     84600   467.99564     -5.1602531      0              25.025846      694.15499    
     84800   471.00782     -5.3545409      0              25.025846      678.37517    
     85000   470.54501     -5.3246896      0              25.025846      685.70358    
     85200   467.56029     -5.132173       0              25.025846      710.59401    
     85400   462.79094     -4.8245454      0              25.025846      746.52339    
     85600   458.19566     -4.5281463      0              25.025846      780.25413    
     85800   454.42712     -4.2850723      0              25.025846      806.69087    
     86000   454.26084     -4.2743473      0              25.025846      808.311      
     86200   456.1349      -4.395226       0              25.025846      794.72083    
     86400   457.62524     -4.4913531      0              25.025847      779.97238    
     86600   464.77448     -4.9524853      0              25.025846      729.06458    
     86800   473.25376     -5.4994062      0              25.025846      669.66306    
     87000   477.13827     -5.74996        0              25.025846      639.4185     
     87200   476.51767     -5.7099306      0              25.025846      639.87328    
