[1777823123.437582] [cn13:720425:0]          parser.c:1906 UCX  WARN  unused env variable: UCX_ROOT (set UCX_WARN_UNUSED_ENV_VARS=n to suppress this warning)
LAMMPS (23 Jun 2022)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (-0 -0 -0) to (200 200 200)
  2 by 2 by 2 MPI processor grid
  reading atoms ...
  923 atoms
  read_data CPU = 0.005 seconds
Reading eam/alloy potential file CuAgAu_Zhou04.eam.alloy with DATE: 2018-03-30
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8.4662927
  ghost atom cutoff = 8.4662927
  binsize = 4.2331463, bins = 48 48 48
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair eam/alloy, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.002
Per MPI rank memory allocation (min/avg/max) = 4.708 | 4.708 | 4.709 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     37400   582.71746     -2613.122       0             -2543.675      -2.8094789    
     37600   608.51166     -2610.8135      0             -2538.2923     -0.64463198   
     37800   619.85046     -2613.149       0             -2539.2765      7.1709651    
     38000   599.47646     -2611.4282      0             -2539.9839     -5.8327875    
     38200   609.0236      -2612.5687      0             -2539.9865      5.2270583    
     38400   588.0555      -2613.3285      0             -2543.2453     -0.54924697   
     38600   613.57749     -2612.8717      0             -2539.7468      2.6786438    
     38800   611.79776     -2612.4427      0             -2539.53       -3.5205551    
     39000   584.44776     -2617.1521      0             -2547.4989     -0.85971998   
     39200   586.73643     -2613.4929      0             -2543.5669     -2.9735582    
     39400   582.86553     -2603.4375      0             -2533.9729      2.2110681    
     39600   596.00165     -2611.0909      0             -2540.0607     -0.1199345    
     39800   591.88205     -2617.8363      0             -2547.2971      5.9068779    
     40000   607.96579     -2613.8931      0             -2541.437      -6.9900492    
     40200   612.44377     -2608.5421      0             -2535.5523      6.7629251    
     40400   578.49595     -2611.5504      0             -2542.6065     -0.84444902   
     40600   587.66549     -2613.4127      0             -2543.376       2.9583964    
     40800   595.3442      -2609.335       0             -2538.3832     -6.9321317    
     41000   604.77727     -2613.9872      0             -2541.9111      4.9109241    
     41200   573.05699     -2615.5985      0             -2547.3028     -3.4145694    
     41400   623.75335     -2612.177       0             -2537.8394      5.6306939    
     41600   590.04465     -2612.3702      0             -2542.05       -3.0157971    
     41800   596.20899     -2618.8946      0             -2547.8397      11.707709    
     42000   593.75002     -2616.0791      0             -2545.3172     -4.7434643    
     42200   605.52314     -2609.2424      0             -2537.0774      2.7744658    
