LAMMPS (22 Jul 2025 - Update 3)
Reading data file ...
  orthogonal box = (0 0 0) to (40 40 40)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  500 atoms
  read_data CPU = 0.001 seconds
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7.9059763
  ghost atom cutoff = 7.9059763
  binsize = 3.9529882, bins = 11 11 11
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cubic, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.0001
Per MPI rank memory allocation (min/avg/max) = 3.08 | 3.08 | 3.08 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     84200   421.71528     -5.4001725      0              21.800806      625.82767    
     84400   420.51653     -5.3228522      0              21.800806      634.42265    
     84600   419.56402     -5.2614141      0              21.800806      640.58821    
     84800   419.06513     -5.2292353      0              21.800806      643.31577    
     85000   419.75313     -5.273612       0              21.800806      637.93921    
     85200   420.92944     -5.3494852      0              21.800806      628.46475    
     85400   423.50357     -5.5155183      0              21.800806      609.7075     
     85600   427.20492     -5.7542587      0              21.800806      584.27896    
     85800   429.9252      -5.9297191      0              21.800806      565.63209    
     86000   430.46017     -5.9642252      0              21.800806      562.21476    
     86200   428.77085     -5.8552625      0              21.800806      573.72842    
     86400   426.15983     -5.6868492      0              21.800806      592.54027    
     86600   423.90048     -5.5411197      0              21.800806      610.09511    
     86800   421.98486     -5.4175605      0              21.800806      626.38757    
     87000   419.01895     -5.2262571      0              21.800806      649.31421    
     87200   415.83262     -5.0207361      0              21.800806      672.95935    
     87400   415.87588     -5.0235265      0              21.800806      675.41307    
     87600   418.87663     -5.2170776      0              21.800806      658.41143    
     87800   422.11207     -5.425766       0              21.800805      638.99376    
     88000   424.65394     -5.5897189      0              21.800805      624.78081    
     88200   424.93206     -5.6076577      0              21.800805      625.78124    
     88400   422.15973     -5.4288405      0              21.800805      646.37029    
     88600   417.33034     -5.1173404      0              21.800806      678.95845    
     88800   414.55061     -4.9380452      0              21.800806      697.33957    
     89000   418.34188     -5.1825856      0              21.800806      674.51823    
     89200   424.62103     -5.5875961      0              21.800805      635.14786    
     89400   428.99088     -5.8694547      0              21.800805      606.72529    
     89600   431.54375     -6.034117       0              21.800806      590.72352    
     89800   432.42525     -6.0909748      0              21.800805      587.53273    
     90000   429.85414     -5.9251359      0              21.800805      607.60337    
     90200   424.74705     -5.5957242      0              21.800806      643.39435    
     90400   421.92722     -5.4138425      0              21.800806      664.60883    
     90600   421.63549     -5.3950264      0              21.800805      668.96968    
     90800   421.14002     -5.363068       0              21.800805      672.8698     
     91000   421.06016     -5.3579165      0              21.800806      673.60264    
     91200   422.40139     -5.4444274      0              21.800805      665.40369    
     91400   422.93109     -5.4785934      0              21.800806      662.07419    
     91600   423.45662     -5.51249        0              21.800806      658.74173    
     91800   424.63675     -5.5886096      0              21.800806      651.55665    
     92000   425.87389     -5.6684062      0              21.800806      643.84652    
     92200   428.05987     -5.8094034      0              21.800806      630.1582     
     92400   431.80088     -6.0507018      0              21.800806      607.04294    
     92600   434.75031     -6.240943       0              21.800805      590.50154    
     92800   434.72801     -6.2395044      0              21.800805      594.64837    
     93000   430.62664     -5.9749632      0              21.800805      626.42657    
     93200   422.09104     -5.4244101      0              21.800805      686.01808    
     93400   412.18521     -4.7854741      0              21.800807      751.266      
     93600   413.45751     -4.8675396      0              21.800806      745.45482    
     93800   420.85325     -5.3445713      0              21.800805      698.24134    
     94000   425.87217     -5.6682955      0              21.800805      662.72335    
     94200   428.25297     -5.821859       0              21.800805      643.90805    
     94400   427.92935     -5.800985       0              21.800805      642.63186    
     94600   425.21369     -5.6258226      0              21.800806      656.82652    
     94800   421.95835     -5.4158508      0              21.800806      674.44447    
     95000   420.71159     -5.3354332      0              21.800806      679.74192    
     95200   423.29369     -5.5019813      0              21.800806      661.18476    
     95400   427.4047      -5.7671449      0              21.800805      633.17698    
     95600   429.16523     -5.880701       0              21.800805      620.28368    
     95800   426.81006     -5.7287903      0              21.800805      633.90142    
     96000   421.39163     -5.3792966      0              21.800806      667.13063    
     96200   418.95651     -5.2222292      0              21.800806      681.9329     
     96400   421.80557     -5.4059965      0              21.800806      663.35367    
     96600   425.76661     -5.6614869      0              21.800806      636.75658    
     96800   429.06967     -5.8745368      0              21.800806      614.46267    
     97000   430.7117      -5.9804494      0              21.800805      604.42656    
     97200   429.1379      -5.8789378      0              21.800805      616.22657    
     97400   424.13245     -5.5560826      0              21.800805      650.43217    
     97600   417.77782     -5.1462026      0              21.800806      693.05629    
     97800   415.5086      -4.9998368      0              21.800806      709.65876    
     98000   416.21567     -5.0454432      0              21.800806      706.03481    
     98200   419.69436     -5.2698215      0              21.800806      683.91514    
     98400   423.4773      -5.5138244      0              21.800805      658.95309    
     98600   425.54484     -5.6471825      0              21.800806      644.28268    
     98800   426.82877     -5.7299973      0              21.800805      635.6961     
     99000   425.88726     -5.6692692      0              21.800805      641.28279    
     99200   421.90922     -5.4126821      0              21.800806      665.23442    
     99400   418.80433     -5.2124136      0              21.800806      683.71312    
     99600   419.1982      -5.2378189      0              21.800806      679.67053    
     99800   421.12251     -5.3619388      0              21.800805      665.59621    
    100000   422.18282     -5.4303293      0              21.800806      655.68828    
Loop time of 1.58488 on 1 procs for 100000 steps with 500 atoms

Performance: 545.151 ns/day, 0.044 hours/ns, 63096.215 timesteps/s, 31.548 Matom-step/s
99.0% CPU use with 1 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 1.0561     | 1.0561     | 1.0561     |   0.0 | 66.64
Neigh   | 0.020634   | 0.020634   | 0.020634   |   0.0 |  1.30
Comm    | 0.14396    | 0.14396    | 0.14396    |   0.0 |  9.08
Output  | 0.1042     | 0.1042     | 0.1042     |   0.0 |  6.57
Modify  | 0.17367    | 0.17367    | 0.17367    |   0.0 | 10.96
Other   |            | 0.08628    |            |       |  5.44

Nlocal:            500 ave         500 max         500 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:            808 ave         808 max         808 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:           3902 ave        3902 max        3902 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 3902
Ave neighs/atom = 7.804
Neighbor list builds = 115
Dangerous builds = 0
All done!
Total wall time: 0:00:01
